date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2022-02-23,0.3,-2.3,1.6,,,256,8.9,29.6,1021.4,
2022-02-24,0.1,-7.2,7.4,,,155,4.9,18.5,1024.1,
2022-02-25,-1.1,-3,3.1,,,264,5.4,27.8,1020.3,
2022-02-26,-2.6,-7.4,1.8,,,82,4.6,14.8,1030.2,
2022-02-27,-1.4,-3.4,1.7,,,35,6.8,20.4,1034.1,
2022-02-28,-4.8,-6.2,-3.1,,,35,6.9,22.2,1033.9,
2022-03-01,-5.2,-11.5,0.2,,,69,5.3,16.7,1034,
2022-03-02,-4.3,-9.5,1.3,,,33,4.9,14.8,1026,
2022-03-03,-3.8,-7.2,0.3,,,118,4.6,13,1019.6,
2022-03-04,-4.1,-5.4,-2.8,,,27,4.1,13,1020.5,
2022-03-05,-4.3,-5.4,-3,,,29,4.1,13,1023.2,
2022-03-06,-5.1,-5.8,-3.7,,,62,4.8,13,1023.4,
2022-03-07,-5.8,-7.4,-4.3,,,347,4.8,14.8,1022.4,
2022-03-08,-3,-4.1,-0.7,,,16,4.5,14.8,1023.8,
2022-03-09,-1.6,-3.6,0.6,,,264,3.8,11.1,1024.3,
2022-03-10,-5.7,-12,-1.8,,,65,7.5,22.2,1031.6,
2022-03-11,-8.5,-15.5,-1.4,,,142,6,20.4,1036.3,
2022-03-12,-5.4,-13.6,3.3,,,126,4.3,11.1,1033.3,
2022-03-13,-1.9,-9.2,7,,,125,4.6,14.8,1029,
2022-03-14,0.2,-7.3,9.4,,,117,4.5,18.5,1032.7,
2022-03-15,3.4,-4.1,11.1,,,101,5.6,18.5,1031.6,
2022-03-16,1.2,-2.9,7.2,,,30,4.5,22.2,1025.2,
2022-03-17,0.2,-5.1,6.2,,,81,4.4,18.5,1032.9,
2022-03-18,1.1,-3.2,7.2,,,124,4.7,13,1039.3,
2022-03-19,-0.6,-6.4,5.4,,,53,5.6,20.4,1041.6,
2022-03-20,-1.4,-7.8,5.5,,,99,4.5,14.8,1043.6,
2022-03-21,0.4,-7.1,9.1,,,145,4.1,16.7,1041.2,
2022-03-22,4,-4.3,15,,,140,3.9,16.7,1037.9,
2022-03-23,6,-2.9,16,,,169,5.3,18.5,1032.3,
2022-03-24,4.8,0,10.5,,,169,5.9,18.5,1027.1,
2022-03-25,4.1,-2.2,10.9,,,164,5,14.8,1027.9,
2022-03-26,5.8,-1.2,11,,,254,9.9,25.9,1027,
2022-03-27,,,,,,,,,,
2022-03-28,6.9,-0.7,15.5,,,219,7.5,25.9,1023.9,
2022-03-29,8,4,12.5,,,235,8.1,25.9,1010.7,
2022-03-30,5.4,3,8.7,,,25,4.1,14.8,1004.7,
2022-03-31,3.4,0.1,6.3,,,24,4.3,14.8,999.2,
2022-04-01,-1,-3.1,0.4,,,27,4.4,11.1,996.4,
2022-04-02,-3.7,-4.8,-2.2,,,11,4.1,11.1,1003.9,
2022-04-03,-4.3,-5.5,-2.8,,,345,5.4,14.8,1014.2,
2022-04-04,-2.7,-7.3,1.8,,,260,6.3,27.8,1017.6,
2022-04-05,2.8,0.8,4.9,,,273,14,42.6,1006,
2022-04-06,8.6,4.7,12.1,,,262,12.6,33.3,1007.2,
2022-04-07,11.1,6.1,14.6,,,240,10.8,29.6,998.7,
2022-04-08,7.8,3.1,10.2,,,271,13.8,48.2,998.5,
2022-04-09,3.5,-0.5,10.2,,,248,7.5,31.5,1001.3,
2022-04-10,-0.1,-1.9,3,,,280,6.3,18.5,1015.9,
2022-04-11,0.5,-1.7,4,,,264,7.4,20.4,1021.7,
2022-04-12,3.9,-0.7,10,,,177,5.2,18.5,1022.3,
2022-04-13,6.1,-2.5,14.7,,,125,4.7,18.5,1023.5,
2022-04-14,10,1.5,19.1,,,32,4.2,18.5,1021.6,
2022-04-15,6.9,3.7,11,,,237,5.7,14.8,1020.6,
2022-04-16,1.7,-0.1,4.2,,,52,5.4,14.8,1024.6,
2022-04-17,0.9,-1.2,2.8,,,77,6.3,20.4,1027.3,
2022-04-18,0.1,-2.3,3,,,161,3.8,14.8,1019.4,
2022-04-19,1.2,-1.2,5.4,,,264,4.8,14.8,1014.1,
2022-04-20,1.6,-2.2,5.1,,,252,6.6,18.5,1015.1,
2022-04-21,4.7,1.2,8.6,,,257,5.6,20.4,1013.2,
2022-04-22,5.3,-0.9,10.9,,,67,5.7,16.7,1010.5,
2022-04-23,5.6,2.5,10.3,,,53,5.7,13,1008.6,
2022-04-24,8.4,1.9,13.1,,,235,10.5,33.3,1006.5,
2022-04-25,7.3,3.4,12.4,,,283,5.4,25.9,1007.1,
2022-04-26,6.1,3.8,8.5,,,358,4.8,14.8,1015.3,
2022-04-27,4.4,4.1,5.2,,,28,5.3,13,1021,
2022-04-28,6.8,4.1,10.1,,,29,3.5,16.7,1025.2,
2022-04-29,7.5,1.8,12.5,,,155,4.8,14.8,1027.6,
2022-04-30,7.7,0.4,14.1,,,68,4.8,14.8,1024.1,
2022-05-01,8.9,2.3,14.2,,,11,3.8,14.8,1021.3,
2022-05-02,10,4.6,15.1,,,154,4.8,14.8,1018.4,
2022-05-03,9.5,3.1,15.4,,,227,6.2,16.7,1016.6,
2022-05-04,9.9,5,15.1,,,150,4.7,16.7,1018.6,
2022-05-05,9.9,5.4,15.5,,,81,3.5,20.4,1021.2,
2022-05-06,9.1,4.4,13.5,,,96,3.8,14.8,1023.3,
2022-05-07,9.7,6.9,13.2,,,27,3.5,13,1022.9,
2022-05-08,10.3,7.8,13.7,,,191,4.2,13,1023.2,
2022-05-09,10.5,6.6,14.5,,,111,4.7,16.7,1026,
2022-05-10,10.6,3,17.2,,,84,5.9,18.5,1023.7,
2022-05-11,14.6,6.7,21.4,,,225,7.8,25.9,1018.8,
2022-05-12,16.9,8.9,23.5,,,238,9,40.8,1016.9,
2022-05-13,15.1,9.1,19.5,,,256,9,24.1,1017.7,
2022-05-14,12.6,9.6,17,,,303,7.4,24.1,1018.7,
2022-05-15,12.7,8.1,17.5,,,260,7.2,18.5,1020.3,
2022-05-16,12.7,4.3,19.8,,,44,5.3,16.7,1020.4,
2022-05-17,11,7.6,15,,,259,3.5,11.1,1018.7,
2022-05-18,8.4,1.7,14.6,,,45,5.9,20.4,1027,
2022-05-19,11.9,1.3,20.9,,,85,5.4,20.4,1028,
2022-05-20,15.9,4.7,23.6,,,246,6.6,24.1,1022.1,
2022-05-21,16.5,11.7,18.5,,,284,13.5,40.8,1014.6,
2022-05-22,10.6,8.5,12.9,,,286,9,27.8,1014.7,
2022-05-23,10.9,7.3,15.4,,,24,5.2,14.8,1012.7,
2022-05-24,12.8,6.5,18.9,,,27,4.2,14.8,1011,
2022-05-25,12.4,9.1,17,,,296,5,16.7,1013.8,
2022-05-26,12.3,5.8,17.1,,,249,8.9,27.8,1018.9,
2022-05-27,12.9,7.8,19.9,10.7,,265,7.5,27.8,1017.3,
2022-05-28,9.1,4.4,13.3,2.2,,266,8.3,22.2,1014.9,
2022-05-29,8.3,1.8,12.3,1.8,,27,4.2,18.5,1013.8,
2022-05-30,10.6,6.3,15.1,0.1,,297,6.5,16.7,1012,
2022-05-31,12.6,4.3,18.2,0,,25,3.9,14.8,1016.9,
2022-06-01,14.1,8.4,20.5,1.4,,284,6.2,14.8,1016.2,
2022-06-02,13.6,9,18,3.6,,309,4.1,18.5,1020,
2022-06-03,14.9,5.7,21.2,0.2,,77,4.1,,1023.3,
2022-06-04,15.5,12.3,19.6,15.2,,11,4.1,,1018.3,
2022-06-05,16.4,9.9,21.7,0.2,,52,4.9,,1020.4,
2022-06-06,16.3,8.3,22.9,0,,5,4.5,,1018.4,
2022-06-07,17.5,10.8,22.2,11.6,,50,4.2,,1015,
2022-06-08,15.5,13.4,19.5,9.2,,11,4.1,,1011.4,
2022-06-09,15.6,10.8,19.9,22.2,,40,4.2,,1009.9,
2022-06-10,14.3,13.1,15.9,14.2,,43,2.7,,1018.4,
2022-06-11,14.9,11,17.2,9.6,,65,3.9,,1022.3,
2022-06-12,15,7.9,21.2,0,,12,4.8,,1022.2,
2022-06-13,14.3,8.9,22.5,5.4,,264,5.4,,1017.2,
2022-06-14,11.3,7.6,15.1,1.3,,264,5.9,18.5,1020.9,
2022-06-15,13.2,6,19.4,0,,244,6.3,16.7,1022,
2022-06-16,14.8,7.3,23.1,6.2,,268,5.3,18.5,1019.6,
2022-06-17,13.5,9.6,16.8,3.6,,279,5.9,18.5,1021,
2022-06-18,16.4,8.7,22.8,0,,229,5.3,16.7,1022.3,
2022-06-19,20.4,10.9,27.8,0,,183,7.1,24.1,1017,
2022-06-20,20.3,11.2,30,0.4,,341,4.9,27.8,1010.5,
2022-06-21,12.9,10,17.1,3.8,,299,9.5,31.5,1012.1,
2022-06-22,14.5,8.3,20.5,0,,302,6,20.4,1013.9,
2022-06-23,15.7,8.3,21.8,0,,45,4.4,16.7,1015.7,
2022-06-24,17.8,8.5,25,0,,6,4.5,16.7,1015.6,
2022-06-25,18.4,11.8,24.4,9.5,,65,4.2,18.5,1013.5,
2022-06-26,19.2,10.9,25.9,0.4,,185,4.4,16.7,1016.4,
2022-06-27,20.3,12.6,27.1,3,,341,3.9,16.7,1018.2,
2022-06-28,19.4,14.9,25.7,10.1,,51,3.5,14.8,1018.9,
2022-06-29,19.7,14.5,27,9,,39,3.5,13,1016.8,
2022-06-30,22.9,14.5,30.9,4.5,,62,4.5,16.7,1014,
2022-07-01,23.6,15.2,30.6,0.2,,171,5.7,22.2,1013.8,
2022-07-02,15.2,13.8,19.4,5.5,,32,5,13,1021.5,
2022-07-03,18.9,13.6,26.5,0,,40,4.5,16.7,1019.8,
2022-07-04,20.4,13.3,26.7,0.4,,328,4.7,20.4,1017.5,
2022-07-05,16.8,14.2,19.8,33.2,,12,3.8,11.1,1017.3,
2022-07-06,14.9,11.9,18.2,35,,335,5.1,16.7,1018.3,
2022-07-07,14.2,8.1,18.6,2,,221,4.7,14.8,1019.3,
2022-07-08,12.8,11.6,17.1,8.6,,266,3.6,16.7,1020.8,
2022-07-09,13.2,10.6,17.7,5.4,,305,5.6,18.5,1021.5,
2022-07-10,10.9,8.7,13.3,7.3,,264,4.7,18.5,1017.1,
2022-07-11,10.5,8.4,14.8,6,,264,5.7,25.9,1019.4,
2022-07-12,10.8,8.9,14,8.9,,253,5,24.1,1020.7,
2022-07-13,16.2,11.3,21.3,1.5,,274,8.1,29.6,1019.2,
2022-07-14,19.7,15,25.3,0.9,,238,6.2,29.6,1017,
2022-07-15,15.1,12.2,18.1,3.4,,302,6.8,20.4,1016.7,
2022-07-16,13.2,7.2,17.7,2.4,,269,6,24.1,1020.2,
2022-07-17,12,7,17.2,0,,261,5.4,18.5,1025.6,
2022-07-18,14.8,6.4,21.4,0,,222,6.2,20.4,1026.4,
2022-07-19,18.1,10,25.1,0,,78,5,16.7,1023.4,
2022-07-20,20.7,12.2,27.8,0,,65,4.8,16.7,1021.9,
2022-07-21,21.6,12.8,29.1,0,,38,5.1,16.7,1019.7,
2022-07-22,19.8,14.2,27.2,2.5,,166,4.5,16.7,1018.6,
2022-07-23,19.9,14.3,27.5,6.3,,177,4.5,16.7,1017,
2022-07-24,17,12.7,21.3,4.2,,297,5.3,18.5,1018.8,
2022-07-25,17.9,9.1,25.8,0,,105,5,16.7,1017.3,
2022-07-26,15.8,11.9,22.7,12.9,,218,4.5,14.8,1013,
2022-07-27,15.9,10.5,20.8,1,,84,4.4,13,1015.9,
2022-07-28,16,11.9,20.6,1.8,,66,3.5,13,1018.5,
2022-07-29,16.9,11.1,24,4,,55,3.6,13,1018.5,
2022-07-30,16.3,14.2,21,24.7,,342,3.5,9.3,1014.2,
2022-07-31,13.1,11.7,14.7,16.9,,260,4.8,16.7,1012.6,
2022-08-01,16,11.1,20.4,0.1,,227,4,16.7,1015.3,
2022-08-02,17.6,14,21,2.6,,277,5.3,16.7,1018.1,
2022-08-03,17.5,11.1,23.2,0.1,,89,4.5,13,1019.9,
2022-08-04,19,12,25.6,0,,67,3.9,13,1019.2,
2022-08-05,20.8,12.6,28.3,0,,352,4.2,14.8,1016.5,
2022-08-06,16.1,13,19.9,9.4,,11,4.4,16.7,1018.6,
2022-08-07,13.7,11.2,16.6,0.9,,59,5.1,18.5,1023.1,
2022-08-08,14.8,10.6,18.9,3,,49,5.3,18.5,1022.6,
2022-08-09,15.7,12.9,19.3,2.9,,45,4.8,20.4,1024.3,
2022-08-10,14,8.2,19.5,1.5,,34,4,20.4,1025.8,
2022-08-11,13.2,9.2,17.8,2.6,,65,3.5,18.5,1023.6,
2022-08-12,14.3,7.2,20.9,0.1,,63,4.2,16.7,1021.2,
2022-08-13,14.7,10.7,17.2,4.2,,18,3,14.8,1015.8,
2022-08-14,17.3,14.5,20.7,11.2,,17,3.5,11.1,1011,
2022-08-15,16.8,11.4,23.1,11.2,,158,3.9,11.1,1009.1,
2022-08-16,18.7,12.5,25.4,2.8,,185,4.7,14.8,1010.3,
2022-08-17,19.6,14.1,25.5,0.5,,174,4.8,16.7,1012.4,
2022-08-18,20.1,13.2,26.8,0,,81,3.5,13,1013.4,
2022-08-19,21.2,14.8,28.7,2.3,,115,4.2,14.8,1012.7,
2022-08-20,18.6,15.6,24.7,9.1,,118,3.6,14.8,1012.9,
2022-08-21,16.2,14.4,18.4,27.7,,343,3.3,9.3,1011.1,
2022-08-22,15.9,13.7,18.9,13.3,,25,3.2,13,1011.6,
2022-08-23,16.4,11.3,20.6,4.9,,7,3.6,11.1,1014.5,
2022-08-24,18.1,15.3,21.8,5.2,,58,4.2,13,1018.4,
2022-08-25,18.8,13.3,25,3.6,,116,3.9,13,1018.3,
2022-08-26,19,12.3,26.7,0,,81,4.5,14.8,1014.8,
2022-08-27,18,12,24.3,0.6,,97,4.8,13,1013.3,
2022-08-28,17,12.6,21.7,1.7,,266,3.5,13,1014.7,
2022-08-29,16,13.4,20,5.2,,38,3,11.1,1018.1,
2022-08-30,14.2,8.6,18.8,0.1,,89,3.8,13,1020.9,
2022-08-31,13.3,11.7,15.4,3.2,,37,3.6,14.8,1020,
2022-09-01,11.5,7.9,14,1.2,,47,4,16.7,1020.2,
2022-09-02,9.7,3.8,13.9,0,,61,3.6,24.1,1021.1,
2022-09-03,10.3,5.1,15.1,0.5,,37,3.6,13,1019.8,
2022-09-04,11.9,7.1,16.7,3.8,,160,3.5,9.3,1022.8,
2022-09-05,13.4,9.7,17.9,1.8,,35,2.6,13,1025.7,
2022-09-06,13,8.6,19,9.6,,34,3.3,13,1023.2,
2022-09-07,14,8.6,20.9,0.9,,88,3.5,14.8,1019.1,
2022-09-08,16,9.1,23.6,1.7,,197,5.4,22.2,1015.3,
2022-09-09,15.1,13.3,18.2,0.3,,13,3,11.1,1014.7,
2022-09-10,12.2,10.3,15.3,13.5,,237,3.5,13,1013.8,
2022-09-11,11.2,9.8,13,6,,258,5,20.4,1013.4,
2022-09-12,10,7.4,13.1,2.5,,264,5,16.7,1016.3,
2022-09-13,11.1,4.6,16.4,0,,234,4.8,14.8,1014.8,
2022-09-14,13.5,10.4,16.8,7.4,,263,3.2,13,1008.7,
2022-09-15,14.3,12.4,17.9,15.2,,353,5.7,27.8,1003.9,
2022-09-16,11.5,9.1,14.6,0.6,,264,5.4,22.2,1007.4,
2022-09-17,8.6,5.7,11,2.9,,284,5.4,16.7,1007,
2022-09-18,5.7,4.4,8.1,17,,270,7.8,25.9,1008.5,
2022-09-19,5,3.5,7.8,8.6,,268,4.8,16.7,1011.8,
2022-09-20,5.6,4.2,8.3,4.5,,235,3.9,14.8,1017.7,
2022-09-21,6,5.1,7.2,5.4,,296,4.2,14.8,1022.7,
2022-09-22,6.2,5.1,8.7,4.4,,324,4.2,16.7,1023.2,
2022-09-23,5.6,1.2,9,0.4,,244,3.5,9.3,1021.9,
2022-09-24,5.9,-0.2,12.9,0,,130,3.8,14.8,1019.1,
2022-09-25,8.8,3.4,13.7,3.3,,350,3,14.8,1015.1,
2022-09-26,8.9,5,11.5,12,,294,2.6,11.1,1008.8,
2022-09-27,7.7,1.7,13.5,7.4,,177,3.9,13,1003.2,
2022-09-28,8.7,3.2,14.1,0.7,,203,7.5,35.2,1002.2,
2022-09-29,7.4,6.1,9.8,9.1,,22,3.5,24.1,1004.4,
2022-09-30,8.9,6.5,12.5,11,,4,3,9.3,1011.3,
2022-10-01,10,7.6,12.5,5.4,,346,3.3,20.4,1013.7,
2022-10-02,8.9,7.6,12,3.2,,266,8.1,29.6,1014.9,
2022-10-03,6.5,5.7,7.1,13.3,,267,8.9,31.5,1016.8,
2022-10-04,5.9,2.5,9.2,5.4,,242,5.6,18.5,1022,
2022-10-05,7,0.7,13.7,0,,118,4.1,13,1027.4,
2022-10-06,10.4,2,17.6,0.1,,222,4.8,18.5,1029.3,
2022-10-07,11.7,7.1,17.9,0.3,,97,3.8,13,1029.3,
2022-10-08,10.1,3.9,18.2,0,,138,3.6,14.8,1022.2,
2022-10-09,7.7,1.4,11.5,3.5,,130,4.1,13,1026.2,
2022-10-10,5.9,-0.7,15.3,0,,122,3.9,16.7,1026.8,
2022-10-11,8,4.1,10.7,2.1,,41,3,11.1,1024.7,
2022-10-12,7.4,2.2,11.9,0,,34,3.5,11.1,1027.3,
2022-10-13,6.4,0.7,12.7,0,,134,3.3,13,1025.5,
2022-10-14,7.7,2.1,13.7,0.6,,134,3.3,11.1,1020.7,
2022-10-15,9.7,4.1,13.8,0.1,,207,6.9,33.3,1018.5,
2022-10-16,10.4,5.9,17.3,0,,175,3.6,20.4,1024.1,
2022-10-17,11.1,5.3,19.4,0,,137,2.7,13,1031.2,
2022-10-18,11.5,4.7,19.3,0,,175,4.2,16.7,1028.3,
2022-10-19,8.3,5.4,12.5,7.3,,283,7.4,22.2,1024.8,
2022-10-20,4.2,0.2,9.9,0.3,,81,4.4,11.1,1027.9,
2022-10-21,4,-2.2,9.7,0,,125,3.3,16.7,1022.6,
2022-10-22,8.1,4.1,12,3.1,,231,4.1,13,1017.6,
2022-10-23,10.6,5.1,16.9,0,,217,5.4,14.8,1021.5,
2022-10-24,10.5,4.1,18.7,0,,203,3.6,13,1019,
2022-10-25,10.8,8.4,13.9,2.2,,250,5.9,18.5,1018.5,
2022-10-26,9.3,4.6,15.2,0,,206,6.5,13,1023.6,
2022-10-27,8.7,2.9,16.2,0,,168,5.1,13,1029.7,
2022-10-28,9.5,3.2,18.5,0,,183,4.7,13,1029.8,
2022-10-29,13.6,6.9,21.2,0,,224,5.7,14.8,1025.7,
2022-10-30,13.8,10,20.7,0,,215,6,18.5,1022.7,
2022-10-31,13.7,7.7,23,0,,179,5.1,14.8,1023,
2022-11-01,10.9,6,20.6,0,,152,4.2,16.7,1021.1,
2022-11-02,10,6,14.2,0,,222,6.6,18.5,1023.2,
2022-11-03,6.4,1.8,12.5,0,,196,4.7,16.7,1023,
2022-11-04,10.2,5.3,13.6,0.5,,325,7.4,37,1009.8,
2022-11-05,6.1,4.6,10.9,29.3,,267,4.4,13,1013.4,
2022-11-06,5,4.2,6.5,3.9,,23,3.9,11.1,1020.7,
2022-11-07,5.6,2.2,10.5,0,,285,4.8,14.8,1020.2,
2022-11-08,5.2,0.8,12.5,0,,150,3.8,14.8,1022.1,
2022-11-09,3.6,-0.8,10.9,0,,138,3.9,14.8,1020.9,
2022-11-10,4.3,-0.2,8.2,0.8,,221,4.2,18.5,1025.8,
2022-11-11,5.6,0.4,12.5,0,,190,6,14.8,1034.6,
2022-11-12,6.2,1.6,14.9,0,,168,4.8,14.8,1034.6,
2022-11-13,4.1,0,12.1,0,,144,3.5,11.1,1032.9,
2022-11-14,4,-0.4,13,0,,190,3.8,11.1,1027.4,
2022-11-15,5,-0.1,11.7,0.4,,83,3.5,13,1018.1,
2022-11-16,5.4,4.3,6.4,2.7,,359,2.7,9.3,1006.7,
2022-11-17,0,-1.3,3.9,3,,28,4.8,13,1004.2,
2022-11-18,-1.7,-5.4,1.2,5.6,,41,3.6,11.1,1003.7,
2022-11-19,-6.5,-7.6,-5.3,0,,24,4.1,13,1014.1,
2022-11-20,-3.3,-6.8,0.6,0,,16,2.7,13,1013.9,
2022-11-21,-2.5,-6.5,1.3,0.1,,184,3,13,1010.4,
2022-11-22,-2.1,-5.9,3,0,,151,4.1,18.5,1008.7,
2022-11-23,-1.2,-3.3,1.3,0.1,,42,2.7,9.3,1006.9,
2022-11-24,-0.6,-2.2,1.3,5.9,,274,4.4,14.8,1011.6,
2022-11-25,0.5,-1.9,2.8,0.7,,242,4.7,13,1020.8,
2022-11-26,1.7,-0.8,3.6,1.5,,235,4.9,13,1027.7,
2022-11-27,0.5,-2.6,1.9,1.3,,6,3.2,11.1,1030.6,
2022-11-28,-2.9,-6,2.5,0,,186,3.6,14.8,1025.5,
2022-11-29,-4.2,-7.6,1.4,0,,171,3.8,11.1,1025.6,
2022-11-30,-2.6,-6.4,3.9,0,,108,2.3,9.3,1027.7,
2022-12-01,-4.7,-7.6,-2.1,0,,16,2.3,9.3,1027.8,
2022-12-02,-4.3,-7.7,-1.7,0,,4,2.8,9.3,1026.2,
2022-12-03,-1.2,-4.8,3.2,0,,344,3.5,13,1026.2,
2022-12-04,2.6,-0.4,10.3,0,,329,4.4,18.5,1024.4,
2022-12-05,2,0.4,6,0.3,,257,4.1,20.4,1022.6,
2022-12-06,1.2,-1,2.7,10.6,,313,4.7,14.8,1016.2,
2022-12-07,-0.6,-1.3,0.2,1.3,,254,7.4,27.8,1013.7,
2022-12-08,-1.2,-4,1.5,0.5,,47,4.7,18.5,1014.4,
2022-12-09,-2.4,-6.2,-0.3,12,,4,3.2,11.1,1009.3,
2022-12-10,-1.1,-2.5,0.1,6.6,,48,3.6,11.1,1004.3,
2022-12-11,-4.6,-6.8,-2.8,18.3,,292,4.2,18.5,1004.1,
2022-12-12,-6.5,-7.1,-5.8,6.7,,258,6.3,16.7,1008.4,
2022-12-13,-8.9,-14.8,-5.5,0.7,,219,4.2,14.8,1015.9,
2022-12-14,-10.4,-15.7,-5.9,3.2,,344,4.2,22.2,1012.9,
2022-12-15,-3.3,-6,-1.7,0.6,,22,2.3,16.7,1009.4,
2022-12-16,-1.2,-3.7,1,7.8,,33,3.5,11.1,1008.7,
2022-12-17,-5.8,-6.5,-4.2,5.2,,50,4.1,14.8,1022.4,
2022-12-18,-11,-14.3,-5.6,0,,348,1.7,9.3,1039.3,
2022-12-19,-9.9,-14.2,-5.1,0,,170,3.2,14.8,1039.4,
2022-12-20,-2.4,-5.2,-0.1,0,,354,3,13,1029,
2022-12-21,-1,-5,2.6,0.6,,2,2.9,9.3,1020.7,
2022-12-22,3.4,0.6,6.7,0.2,,237,4.4,18.5,1014.7,
2022-12-23,2.7,-0.2,5.8,1.9,,172,4.7,16.7,1011.1,
2022-12-24,3.5,0.7,6,4.7,,263,8.4,27.8,1012.9,
2022-12-25,1.9,-1.6,7.4,0,,214,4.2,13,1023.9,
2022-12-26,5.1,-0.9,10,0,,267,8,31.5,1020.1,
2022-12-27,1.5,-1.5,7,4.3,,277,12.2,37,1023.7,
2022-12-28,-2.5,-6.3,1.6,0,,192,3.8,18.5,1027.3,
2022-12-29,-1,-5.2,5.6,0,,147,3.9,14.8,1021,
2022-12-30,0.5,-1.9,5.1,1.5,,170,3.2,11.1,1021.4,
2022-12-31,6.1,-1.7,13.4,0,,254,8.1,33.3,1023.3,
2023-01-01,8.2,2.6,16.1,0,,195,4.5,27.8,1026.5,
2023-01-02,3.5,0.1,10.3,0,,159,3.5,14.8,1026.8,
2023-01-03,5.1,2.5,7.8,0,,257,4.8,16.7,1028.5,
2023-01-04,2.4,-3.7,8.9,1.3,,251,7.4,48.2,1027.5,
2023-01-05,4.7,1.7,7,12.7,,277,14,46.3,1014.7,
2023-01-06,2.4,0.2,5.3,1.5,,253,8.6,33.3,1023.1,
2023-01-07,2.8,-1.4,5.9,1.1,,203,4.1,20.4,1022.8,
2023-01-08,0.6,-3.9,6.4,0,,26,4.7,29.6,1016.5,
2023-01-09,5.3,2.1,7.1,5.6,,181,8.7,44.5,1006.4,
2023-01-10,0.5,0.1,2.7,38.9,,133,3,14.8,1014.1,
2023-01-11,-0.5,-3.6,2.2,0.7,,73,3.2,11.1,1021.5,
2023-01-12,0.2,-3.6,4.3,0.2,,202,3.8,11.1,1021.3,
2023-01-13,0.5,-2.6,3.7,0.6,,252,3.8,20.4,1018.1,
2023-01-14,0.8,-4.2,4.2,0,,236,4.5,16.7,1021.1,
2023-01-15,1.6,-4.2,6.3,8.5,,128,8,44.5,1013.4,
2023-01-16,0.6,-0.9,3.6,2.6,,15,5.3,27.8,1003.2,
2023-01-17,0.6,-2.3,4.2,8.6,,235,7.1,33.3,993.5,
2023-01-18,-1.2,-4.5,3.1,3.2,,295,3,24.1,994.2,
2023-01-19,-2.1,-3.7,-1.2,15.8,,41,3.2,16.7,1006.1,
2023-01-20,-3.6,-4.1,-3,12.9,,47,3.9,18.5,1013.3,
2023-01-21,-3.6,-4.3,-2.2,6.8,,18,3.2,14.8,1017.1,
2023-01-22,-3.3,-6.2,-1.5,0,,30,3.5,14.8,1026.3,
2023-01-23,-3.8,-8.9,0.1,0,,16,3.2,16.7,1034.4,
2023-01-24,-1.5,-3,0.9,0,,45,3.6,14.8,1037,
2023-01-25,-4.3,-6.6,-2.5,0,,348,3.6,11.1,1033.9,
2023-01-26,-5.5,-8.6,-3,0,,80,3.5,11.1,1023.8,
2023-01-27,-5.4,-6.2,-4.6,1.3,,39,4.4,18.5,1020.4,
2023-01-28,-5.6,-6,-4.5,1.1,,27,4.7,16.7,1023.8,
2023-01-29,-6.7,-8.7,-5.5,0,,48,3.6,9.3,1026.6,
2023-01-30,-3.6,-9.8,-0.5,3.3,,249,8.5,37,1014.4,
2023-01-31,-2.4,-3.1,-1,8.5,,265,9.1,25.9,1015.7,
2023-02-01,-1,-1.9,-0.4,10.3,,263,9.5,31.5,1013.8,
2023-02-02,-1.7,-3.3,-0.5,13.3,,269,11.2,31.5,1014.5,
2023-02-03,-2.8,-7.6,0.2,13.3,,249,8.2,37,1019.6,
2023-02-04,-4.6,-7.5,-0.6,18.8,,327,10.3,38.9,1021.3,
2023-02-05,-9.3,-10.5,-8.2,1.5,,25,4.1,18.5,1037.6,
2023-02-06,-10.6,-15.1,-7.2,0,,93,4.3,13,1041.8,
2023-02-07,-10.9,-17,-5.9,0.4,,85,3.6,11.1,1044.4,
2023-02-08,-6.9,-12,-2,0.3,,38,3.6,14.8,1045.7,
2023-02-09,-9.1,-14.4,-0.8,0,,187,3,9.3,1043.1,
2023-02-10,-7.3,-14,1,0,,196,5.4,13,1039.5,
2023-02-11,-2.5,-10.3,2.6,3,,249,6.8,22.2,1033.2,
2023-02-12,-0.9,-6.7,1.6,1.6,,253,5.6,14.8,1036.3,
2023-02-13,-1.2,-7.3,3,0.1,,237,6.3,16.7,1039.1,
2023-02-14,-0.1,-2.8,2.2,0.1,,12,4.8,13,1036.8,
2023-02-15,-1.1,-7.7,7.9,0,,14,3,9.3,1034.3,
2023-02-16,0.6,-6.5,9.3,0,,237,4.7,16.7,1028,
2023-02-17,4.1,-0.7,7.2,1.3,,260,10.7,40.8,1022.1,
2023-02-18,5.5,4.2,6.7,14.2,,269,13.2,42.6,1015.7,
2023-02-19,2.4,-2.5,4.6,9.6,,279,10.8,33.3,1016.4,
2023-02-20,1.6,-3.6,6.2,0.1,,257,12.3,42.6,1020.8,
2023-02-21,4.8,2.7,5.4,3.1,,262,12.3,40.8,1013.7,
2023-02-22,1.9,-1.4,4.2,0.1,,264,6.9,18.5,1018.6,
2023-02-23,1.2,-3.9,7.5,0.1,,94,3.3,13,1018.5,
2023-02-24,3.7,0.1,7.7,1.8,,265,4.7,22.2,1007.7,
