date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2020-08-17,22.7,19.4,27.3,,,139,8.3,22.2,1013.8,
2020-08-18,18.1,16.4,21.6,0,,48,11.9,27.8,1009.9,
2020-08-19,18.6,15.2,21.6,0,,356,11.6,31.5,1008.4,
2020-08-20,19.2,17.3,22.2,0,,350,9.8,25.9,1011.8,
2020-08-21,23.6,16.7,29.6,0,,168,9.5,27.8,1014.6,
2020-08-22,22.2,18.6,28.4,1,,197,14.9,33.3,1012.3,
2020-08-23,18.9,15.8,24.3,0,,234,13.4,31.5,1011.8,
2020-08-24,16.9,13,22.1,0,,226,11.3,31.5,1011.9,
2020-08-25,15.4,12.5,19.5,0,,243,12.9,31.5,1010.6,
2020-08-26,15.5,12.3,21.7,0,,191,15.5,40.8,1003.8,
2020-08-27,15.8,14.3,19.3,7.4,,288,12.9,35.2,1003.7,
2020-08-28,15.2,11.9,18.1,5.1,,141,8.7,24.1,1009.2,
2020-08-29,16.4,13.5,21.1,6.9,,178,14.7,35.2,1005.2,
2020-08-30,17.1,14.4,20.8,0.3,,186,9.2,24.1,1009.4,
2020-08-31,14.9,13.7,17.3,6.6,,0,8.7,29.6,1010.7,
2020-09-01,14,10.6,16.6,13.7,,28,10.1,29.6,1017.1,
2020-09-02,13.6,12,15.3,1.3,,86,11,27.8,1013.8,
2020-09-03,12.9,10.2,15.4,2.8,,200,15.5,37,1016.5,
2020-09-04,14.6,12.5,17.1,8.4,,206,15.2,37,1018.6,
2020-09-05,14.6,12.9,17.7,2.5,,217,12.6,33.3,1015.2,
2020-09-06,12.9,10.5,17.1,14.2,,230,15.5,31.5,1015.7,
2020-09-07,11.6,8.8,16.9,0,,232,14.6,31.5,1020.1,
2020-09-08,13.5,8.6,17.1,2.8,,229,23.1,44.5,1020.6,
2020-09-09,16.4,13.2,19.5,0,,229,23,40.8,1017.5,
2020-09-10,13.1,10,17.5,1.5,,266,15.5,40.8,1015.4,
2020-09-11,11.9,7,16.9,0,,217,12,31.5,1019.9,
2020-09-12,16.4,10.3,21.9,0,,203,17,38.9,1017.9,
2020-09-13,15,11.3,17.8,0,,240,14.4,35.2,1022.4,
2020-09-14,17.7,13.1,23.4,0,,253,12.9,33.3,1026.2,
2020-09-15,20.8,15,26,0,,206,12.2,27.8,1024.9,
2020-09-16,20.1,17.3,26.7,0,,222,15.3,35.2,1016.1,
2020-09-17,11.9,11,18.5,2.5,,333,21,50,1022.4,
2020-09-18,11.5,6.6,14.8,0,,302,9.8,29.6,1027.6,
2020-09-19,11.3,6.5,15.1,0,,276,9.5,25.9,1025.1,
2020-09-20,13.8,10.2,18,0,,123,6,20.4,1023.2,
2020-09-21,15.3,10,20.2,0,,205,9,24.1,1020.1,
2020-09-22,17.6,10.8,23.6,0,,190,11.6,29.6,1014.2,
2020-09-23,19.3,14.7,24.4,0,,179,14.7,31.5,1007.9,
2020-09-24,18.4,15.2,23.1,0,,190,13.8,33.3,1005.3,
2020-09-25,17.5,13.5,22.2,0,,128,12,37,1001.3,
2020-09-26,17.6,14.6,21,7.1,,98,12,37,996.4,
2020-09-27,15.5,9.5,19.1,0.8,,87,15,40.8,1001.7,
2020-09-28,11.3,8.9,15,0,,162,12.9,35.2,1014.6,
2020-09-29,13.2,8.6,17.8,0,,60,8.4,24.1,1016,
2020-09-30,13.4,10.6,15.8,0,,23,12.3,33.3,1015.2,
2020-10-01,13.4,10.6,16.7,0,,58,9.9,25.9,1009.1,
2020-10-02,13.1,11.3,15.8,0,,90,17,37,1008.6,
2020-10-03,15.8,12.2,18.5,0.8,,104,19.2,46.3,1004.9,
2020-10-04,15.8,12.4,20.5,3,,160,17.6,42.6,1000.9,
2020-10-05,14.6,9.6,20.2,0,,126,9.8,31.5,1007.9,
2020-10-06,12.5,9.5,15.5,4.8,,189,20.3,44.5,1005.4,
2020-10-07,12.2,10.1,15.4,0,,188,14.6,35.2,1008.2,
2020-10-08,10.4,8.4,13.2,0,,204,17,35.2,1016,
2020-10-09,11.6,9.6,14.1,3.3,,228,15,38.9,1015.6,
2020-10-10,11.1,9,15.4,1,,200,12.9,31.5,1016.4,
2020-10-11,7.3,4.4,11.2,3.8,,227,10.8,27.8,1018.3,
2020-10-12,6.1,4,8,0,,212,9.8,22.2,1017.3,
2020-10-13,7.8,3.2,10,0,,357,14.4,48.2,1014.3,
2020-10-14,7.9,7.3,9.2,14,,43,23,72.2,1006.2,
2020-10-15,7.3,5.5,9.2,9.7,,32,6.3,22.2,1012.6,
2020-10-16,6.7,5.5,8.6,0.5,,40,8.3,22.2,1018.3,
2020-10-17,4.8,3.8,6.4,0,,26,7.7,20.4,1017.5,
2020-10-18,5.2,2.4,8.5,0,,244,17.7,44.5,1010.1,
2020-10-19,4.9,1.8,8.5,3.3,,235,18.3,37,1017.9,
2020-10-20,6.9,3.7,9.1,0,,192,14.5,35.2,1020.4,
2020-10-21,9.4,7.5,10.7,0,,197,19.5,35.2,1011.4,
2020-10-22,12.9,9.7,16.1,3,,218,26.4,48.2,1009.4,
2020-10-23,11.5,9.5,14.4,0,,227,17.1,40.8,1010.5,
2020-10-24,9.8,7.8,11.9,4.8,,229,15,35.2,1011.2,
2020-10-25,11.4,8.4,15.3,0,,185,16,37,1012.5,
2020-10-26,10.9,9.3,12.6,0,,161,16.4,35.2,1007.3,
2020-10-27,10.1,8,11.6,0,,195,15.9,29.6,1009.1,
2020-10-28,8.8,5.7,11.8,1.5,,192,19.7,38.9,1012.1,
2020-10-29,8.2,5.6,11.7,0.5,,206,17,35.2,1011,
2020-10-30,7.3,5.5,9.2,0.3,,232,17.3,38.9,1015.2,
2020-10-31,6.9,5.3,8.7,0,,169,7.5,24.1,1022.9,
2020-11-01,6.7,4.6,10,0,,169,18,38.9,1019,
2020-11-02,10.3,5.9,13.6,0,,186,19.8,38.9,1011.8,
2020-11-03,11.3,7.5,14.1,3,,259,10.1,29.6,1018.7,
2020-11-04,7.8,5.8,10.4,0,,217,16.2,35.2,1025.9,
2020-11-05,6.7,4.3,8.7,0,,231,25.6,46.3,1029.1,
2020-11-06,9.7,8.1,10.8,1.8,,261,15,44.5,1027.9,
2020-11-07,7.4,5.5,10,1.8,,214,20.3,33.3,1028.9,
2020-11-08,6.3,4,8.5,0,,247,10.7,31.5,1026.4,
2020-11-09,7.4,6,8.4,0,,172,5.6,18.5,1031.2,
2020-11-10,5.1,3.1,7.3,0,,149,7.1,20.4,1033.3,
2020-11-11,4.2,2.9,5.1,0,,151,7.2,22.2,1030.6,
2020-11-12,4.7,4.2,5.2,0,,154,9.3,25.9,1024.9,
2020-11-13,5.2,4,6.3,0,,179,12.3,27.8,1021.1,
2020-11-14,6.5,5.5,7.7,1.3,,195,14,25.9,1019.6,
2020-11-15,9.3,6.6,11.2,0,,185,16.2,35.2,1017.1,
2020-11-16,6.9,6.1,9.7,0,,183,19.1,40.8,1014.2,
2020-11-17,7.7,6.2,9.1,3.3,,211,19.4,38.9,1021,
2020-11-18,9.2,7.5,10.2,4.8,,212,24.6,46.3,1022.5,
2020-11-19,6.8,3.8,9.4,0,,218,29,53.7,1011.2,
2020-11-20,2.4,0.5,7,6.6,,247,18.9,42.6,1022.7,
2020-11-21,0.8,-0.6,2.6,0,,216,23.9,57.4,1028.3,
2020-11-22,4.4,1.6,5.8,0.3,,226,29.3,57.4,1016.4,
2020-11-23,4.2,3.2,5.3,3.6,,237,26.6,48.2,1017.2,
2020-11-24,4.4,3.7,5.1,1.5,,231,24,40.8,1021.6,
2020-11-25,2.8,-0.2,5.1,0.5,,213,17.9,38.9,1020.6,
2020-11-26,0.3,-1.7,4,0,,218,23.4,37,1017.2,
2020-11-27,4.1,1.5,6.3,1.8,,279,14.3,35.2,1017.8,
2020-11-28,1.6,-1.1,4,7.1,,19,12,29.6,1022,
2020-11-29,0.1,-1.5,2.2,0.3,,28,10.5,25.9,1023.5,
2020-11-30,0.1,-1.1,1.4,0.8,10,220,15,33.3,1021.9,
2020-12-01,-1.2,-2.5,0.8,0.3,10,154,14.7,35.2,1022.9,
2020-12-02,-3.9,-5.5,-1.5,0,,142,14,33.3,1025.7,
2020-12-03,-1.6,-3.7,-0.5,0,,145,19.4,40.8,1014.3,
2020-12-04,2,-1,3.7,1,10,133,21.2,46.3,1005,
2020-12-05,6.4,2.4,9.3,0.5,,139,18.8,48.2,1008.4,
2020-12-06,4.6,1.6,8.1,0,,132,22.1,48.2,1013.8,
2020-12-07,-0.4,-2.2,2.6,0,,124,22.7,48.2,1013.1,
2020-12-08,-2.1,-3.7,-0.8,0,,132,19.2,44.5,1015.9,
2020-12-09,-3,-3.7,-1.9,0,,124,16.7,35.2,1019.1,
2020-12-10,-2.8,-3.6,-2.2,0,,114,14.3,31.5,1014.4,
2020-12-11,-0.4,-2.4,0.4,1,20,123,11.9,25.9,1009.7,
2020-12-12,0.6,-0.3,1.8,0.5,,120,14.9,35.2,1008.3,
2020-12-13,0.2,-0.5,0.9,0,,145,10.8,27.8,1013.4,
2020-12-14,1.3,0.6,1.8,0,,184,13.5,27.8,1017.7,
2020-12-15,0.5,-0.7,1.9,0,,170,21.3,37,1017.5,
2020-12-16,3.8,0.3,5.7,0.8,,231,16.2,38.9,1019.7,
2020-12-17,4.5,3.5,5.5,0.8,,184,16.8,48.2,1023.7,
2020-12-18,4.2,2.5,5.9,3.3,,220,18.9,44.5,1023.7,
2020-12-19,0.9,-1,4.4,0,,186,18.6,35.2,1024.9,
2020-12-20,1.3,-0.7,2.7,0,,182,23.3,38.9,1025.2,
2020-12-21,1.8,0.7,2.9,1,,191,22.5,40.8,1023.3,
2020-12-22,3.5,1.7,6.6,10.9,,182,20.1,44.5,1011.7,
2020-12-23,3.2,0.8,6.7,2,,227,12.8,33.3,1012.4,
2020-12-24,3.1,0.8,6.5,14,,185,15.9,42.6,1001.3,
2020-12-25,1.2,-0.9,3.5,14.7,,295,14.3,40.8,1009.8,
2020-12-26,-1.1,-2.1,0.4,10.4,180,238,17.1,38.9,1015.4,
2020-12-27,-1.2,-2.3,-0.7,0.3,140,171,28.1,55.5,1007.7,
2020-12-28,2.1,-1.6,4.8,0,99,132,20.3,53.7,994,
2020-12-29,3.9,2.1,6,1.3,,162,21,44.5,990.6,
2020-12-30,1.2,-0.2,3.7,9.9,,189,14.7,35.2,1003.3,
2020-12-31,-0.6,-2.3,2,0,,193,13.2,29.6,1008.4,
2021-01-01,-3.1,-4.2,-1.7,0,,168,11.6,25.9,1010.5,
2021-01-02,-1.6,-2.7,-0.5,0.5,10,184,14.4,33.3,1016.1,
2021-01-03,-1.8,-3.1,-1.2,0,10,58,14.7,37,1020.8,
2021-01-04,-1.8,-2.1,-1.5,4.8,109,52,15.5,33.3,1020.5,
2021-01-05,-0.6,-1.7,0,0.5,99,45,19.5,42.6,1017.1,
2021-01-06,-0.2,-0.5,0.1,10.4,160,98,10.7,35.2,1012.7,
2021-01-07,-0.8,-1.3,-0.1,1.5,191,276,8.1,24.1,1009,
2021-01-08,-0.7,-1.3,-0.3,3.3,231,213,10.4,22.2,1011.7,
2021-01-09,-1.4,-3,-0.2,0,191,336,8.7,22.2,1016.7,
2021-01-10,-1.1,-3,-0.1,1.8,201,222,13.8,37,1021.4,
2021-01-11,-1.6,-2.6,-0.7,0.3,180,206,26.3,53.7,1016.1,
2021-01-12,-0.9,-1.7,-0.5,0,170,203,24.6,55.5,1002.1,
2021-01-13,-1.6,-3.5,-0.4,5.1,249,225,14.1,29.6,1002.9,
2021-01-14,-3.7,-8.5,-1,0,201,31,12.6,31.5,1011.3,
2021-01-15,-6.9,-8.8,-3.4,0,191,317,12.6,24.1,1018.5,
2021-01-16,-8.2,-16.1,-1.4,1,221,19,17,46.3,1016.5,
2021-01-17,-15.7,-19.3,-12.3,3.8,290,126,8.1,24.1,1022.5,
2021-01-18,-12,-15.9,-10.1,0,259,211,17.9,33.3,1021.1,
2021-01-19,-8.4,-14.2,-4.8,0,231,155,17,37,1012.4,
2021-01-20,0.1,-5.4,2.9,1,231,182,21.6,40.8,1004,
2021-01-21,3.6,1.7,5.2,4.3,150,190,23.6,44.5,1000.6,
2021-01-22,4.7,3.5,6.8,0,89,188,20.7,42.6,995.4,
2021-01-23,2.2,0,5.4,9.9,41,163,15.9,51.8,996,
2021-01-24,0.6,-0.2,5.1,2.3,,254,9.9,46.3,995.3,
2021-01-25,-0.4,-1.1,0.2,5.1,89,247,11.6,31.5,999.2,
2021-01-26,-0.5,-1.3,0.3,0,51,272,13.5,37,1004.4,
2021-01-27,-0.4,-1.7,1.3,3.6,89,282,14.9,37,1008.5,
2021-01-28,-1.5,-3,-0.4,0,71,205,19.4,37,1001.6,
2021-01-29,-2.4,-5.9,0.2,4.8,150,256,12.9,42.6,996.1,
2021-01-30,-2.4,-5.8,-0.7,1.3,150,281,11.6,37,997.8,
2021-01-31,-3.3,-4.8,-1.8,3.8,170,225,26.6,44.5,1002.1,
2021-02-01,-5.2,-7.8,-2.9,0,119,184,15.8,42.6,1005.9,
2021-02-02,-3.8,-6.2,-2.3,0,99,185,19.1,35.2,1003.8,
2021-02-03,-1.7,-4.5,0.2,0.5,79,64,12.2,42.6,1004.4,
2021-02-04,-3.9,-5.4,-1.2,3.8,160,25,18.3,57.4,1010.7,
2021-02-05,-4.4,-6.6,-2.6,3.8,239,295,8.8,20.4,1022,
2021-02-06,-9.1,-12.9,-4.5,3.8,279,86,7.2,22.2,1024.7,
2021-02-07,-13.8,-15.1,-9.3,0,239,97,14.1,37,1023.1,
2021-02-08,-12.3,-15.6,-9.5,0,221,68,25.7,53.7,1012.2,
2021-02-09,-9.8,-11.1,-8.6,2.3,259,63,12.3,40.8,1007.1,
2021-02-10,-12.4,-14.8,-9.7,0.8,231,61,5.8,18.5,1011.2,
2021-02-11,-12.3,-14.5,-9.9,,,25,12.8,35.2,1023.3,
2021-02-12,-10.1,-13.7,-6.5,,,346,8.7,22.2,1031.3,
2021-02-13,-0.4,-2.1,0.2,,,324,17.8,46.3,1032.1,
2021-02-14,-0.4,-1.8,0.9,,201,311,18.8,40.8,1032.8,
2021-02-15,-2.4,-6.1,-0.3,2.3,221,272,10.5,27.8,1033.1,
2021-02-16,-5.2,-8.8,-2.6,1,211,178,15.3,31.5,1022.8,
2021-02-17,-3.9,-6,-1.9,0,201,112,10.7,27.8,1016,
2021-02-18,-9,-13.7,-3.6,0,191,127,12,35.2,1023.6,
2021-02-19,-5.8,-8.8,1,0,191,180,17.5,40.8,1017.3,
2021-02-20,3.2,0.9,3.7,,,209,15.1,35.2,1022.9,
2021-02-21,4.2,1,6.6,,,199,20.8,37,1021.8,
2021-02-22,4.1,1.2,7.2,0,140,211,18.9,35.2,1023.8,
2021-02-23,4.4,1,8.5,0,89,225,17.6,31.5,1029.1,
2021-02-24,7.4,4.4,10.8,0,,224,17.3,33.3,1030.1,
2021-02-25,9.1,5.3,13,0,,222,19.5,37,1025.7,
2021-02-26,5.1,3.5,9.7,0,,254,18.8,37,1022.3,
2021-02-27,2.4,-0.4,4.2,0,,303,14,37,1029.3,
2021-02-28,1.9,-0.7,4.2,0,,281,14.1,33.3,1030.9,
2021-03-01,1.2,-0.2,2.5,0,,236,20,37,1032.8,
2021-03-02,0.8,-0.4,2,0,,286,11.3,33.3,1032,
2021-03-03,1.6,-0.9,6.5,0,,203,16.2,31.5,1026.2,
2021-03-04,0.2,-1.5,2.6,1,,314,15.5,35.2,1014.2,
2021-03-05,-0.6,-2.3,2.5,2,20,317,10.1,31.5,1020.9,
2021-03-06,0.1,-4.5,3.8,1,20,246,19.7,48.2,1024.5,
2021-03-07,0.2,-1.7,2.1,0,,269,21.9,55.5,1012.9,
2021-03-08,-1,-2.1,0.3,6.6,51,337,14.9,38.9,1018.7,
2021-03-09,-2.1,-5.3,0.4,0.8,51,178,8.4,24.1,1022.5,
2021-03-10,-0.6,-4.2,2.7,0,41,196,9.5,24.1,1021.3,
2021-03-11,-0.9,-3.2,1.9,2,20,168,25.4,64.8,1007.2,
2021-03-12,3.7,-0.4,6.1,6.9,30,231,25.8,51.8,998.3,
2021-03-13,3.9,0.5,6.9,3.6,10,203,26.4,50,997.6,
2021-03-14,2.7,0.8,5.5,4.3,,233,27,59.3,996.1,
2021-03-15,2.1,0.5,4.6,3.8,,200,14.6,31.5,1006.1,
2021-03-16,2.7,-0.2,6.2,0.8,,24,9.8,29.6,1012.8,
2021-03-17,1.1,-0.7,2.9,0,,354,18,38.9,1019.2,
2021-03-18,-0.7,-1.6,1.4,4.1,71,339,12.1,33.3,1019.3,
2021-03-19,-2.5,-4.3,-0.5,5.8,99,346,18.8,53.7,1019.5,
2021-03-20,-2.7,-7.4,-0.1,1.8,109,236,13.5,46.3,1022.1,
2021-03-21,0.3,-1.2,2.6,0,79,265,22.5,51.8,1008.2,
2021-03-22,2.1,-0.6,3.8,1.5,41,298,11.6,31.5,1014.6,
2021-03-23,2.9,1.3,6.4,0,,307,12.5,27.8,1019,
2021-03-24,3.7,1.3,5.4,0,,216,10.8,24.1,1022.1,
2021-03-25,6.2,2.5,10.1,0,,220,15.9,37,1019.9,
2021-03-26,8.2,3.2,12.9,0,,182,9,24.1,1020.8,
2021-03-27,8.2,2.9,15.4,0,,186,17.9,44.5,1016.4,
2021-03-28,4.8,2.4,7.2,4.6,,,,,,
2021-03-29,7.1,4.2,8.9,4.3,,214,22.2,37,1025.4,
2021-03-30,11.5,8.2,16.4,7.1,,244,15.2,31.5,1026.1,
2021-03-31,12.6,7.3,19,0.3,,259,14.3,33.3,1022.3,
2021-04-01,6.4,2.1,14,0,,315,14,40.8,1015.6,
2021-04-02,3.5,0.4,7.5,0.5,,309,13.1,29.6,1016.4,
2021-04-03,2.5,1.5,4.8,0,,347,17.9,46.3,1017.3,
2021-04-04,3.8,-2.3,8.7,0.3,,240,17,40.8,1016.9,
2021-04-05,1.8,-1.3,5.7,0,,222,27.2,57.4,996.4,
2021-04-06,0.7,-2.3,4.4,4.3,30,230,24.5,46.3,999.1,
2021-04-07,1.1,-2,5.6,0,10,236,17.6,37,1003.3,
2021-04-08,2.9,-0.2,7.4,2.5,10,252,14.7,35.2,1011.8,
2021-04-09,5.3,0.6,8.7,0,,209,28.8,70.4,1014.8,
2021-04-10,4.5,1.9,8,0,,319,10.4,27.8,1015.5,
2021-04-11,10.7,2.3,19,0,,116,14.6,35.2,1016.4,
2021-04-12,6.1,2,15.2,0,,260,16.1,38.9,1018,
2021-04-13,3.6,1.8,6.8,0,,325,10.2,25.9,1024.8,
2021-04-14,2.9,0.3,4.9,0,,324,15.9,38.9,1023.6,
2021-04-15,3.6,2,5.1,5.1,,5,19.5,51.8,1021.8,
2021-04-16,4,3.2,5.5,4.8,,357,17,38.9,1019.3,
2021-04-17,8.8,3,12.8,0.5,,20,11.4,29.6,1020,
2021-04-18,9.7,6.4,14.3,0.3,,2,9,24.1,1020.8,
2021-04-19,13,6.4,17.6,0,,30,12.5,31.5,1018.6,
2021-04-20,11.4,7.7,15.8,0,,204,7.8,24.1,1014.6,
2021-04-21,10.1,6.8,14.9,0.3,,307,9.8,27.8,1009.9,
2021-04-22,3.2,1.5,9.4,0,,249,21.8,53.7,1011.1,
2021-04-23,3.9,1.5,6.7,2,,300,17.3,46.3,1017.6,
2021-04-24,2.9,-0.8,7,0,,286,15.2,40.8,1020.6,
2021-04-25,2.6,-0.6,6.6,,,290,12,37,1020.2,
2021-04-26,1.4,-1.9,4.5,2.3,10,308,12,35.2,1019.2,
2021-04-27,3.1,0.6,7,2,,300,10.1,24.1,1017,
2021-04-28,7.3,0.4,12.5,0,,134,9.2,24.1,1014.6,
2021-04-29,9.3,4.4,14,0.8,,105,10.8,33.3,1007.4,
2021-04-30,5.9,3.1,9.1,0.5,,288,15.2,33.3,1007.8,
2021-05-01,6.6,1,11.2,0,,39,11.4,25.9,1015.9,
2021-05-02,4.2,1.3,8.9,27.9,,36,23.6,57.4,1009.8,
2021-05-03,4.6,0.9,7.1,11.9,,297,14.6,55.5,1011.8,
2021-05-04,8,1.3,12.6,0.3,,197,22.5,44.5,1006.7,
2021-05-05,9.1,6.9,13.1,0,,214,25.2,55.5,997.7,
2021-05-06,6.8,5.3,11.3,0.8,,231,29.4,63,1001.5,
2021-05-07,5.9,2.1,10.2,0,,289,9.6,27.8,1006.4,
2021-05-08,5.2,3.3,7.6,0,,274,10.4,31.5,1015.5,
2021-05-09,11.8,3.9,18.3,4.3,,168,17.9,42.6,1016.3,
2021-05-10,18.4,11.4,23.9,0,,157,21,51.8,1013,
2021-05-11,20.5,14.2,25.8,0,,143,18.3,46.3,1011.6,
2021-05-12,20.1,14.1,26.1,0,,129,16.8,46.3,1008.3,
2021-05-13,15.2,11.1,21.6,0,,98,10.8,27.8,1004,
2021-05-14,11,7.7,15.2,0,,14,8.7,25.9,1002.4,
2021-05-15,10.9,8.7,13.5,0.8,,188,9,27.8,1006.8,
2021-05-16,11.8,8.8,16.8,1,,141,9.3,27.8,1004.8,
2021-05-17,13.7,8.4,19,14.2,,192,11.6,29.6,1004,
2021-05-18,11.2,9.5,13.6,0.5,,319,15,38.9,1006.4,
2021-05-19,11,8.7,14.6,0,,295,11.9,29.6,1010.3,
2021-05-20,10.2,6.7,13.5,0,,298,11.6,29.6,1014.2,
2021-05-21,11.6,6.2,17.1,0.3,,216,17,38.9,1008.6,
2021-05-22,11,8.3,15.4,5.3,,208,15.2,29.6,1004.8,
2021-05-23,10.2,7.6,15.4,0,,222,16.8,37,1010.4,
2021-05-24,12.8,6.1,17.4,3.8,,188,13.2,33.3,1018.7,
2021-05-25,12,10.4,15.7,0.3,,166,11.4,33.3,1011.8,
2021-05-26,10.3,7.1,14.2,1,,206,19.5,48.2,1012.1,
2021-05-27,10.5,7.8,14.5,4.8,,211,12,27.8,1012.4,
2021-05-28,10,7.6,13.9,7.9,,274,10.7,27.8,1017.1,
2021-05-29,8.9,7.2,11.4,1.8,,331,10.7,31.5,1020.3,
2021-05-30,10.8,6.9,14.1,0,,350,14.9,37,1024.4,
2021-05-31,11.7,8.1,14.9,0,,356,10.8,29.6,1023.2,
2021-06-01,12.5,9.4,15.1,0,,181,8.6,22.2,1018.2,
2021-06-02,15,10.3,19.5,3.8,,90,9.5,29.6,1024.4,
2021-06-03,17.4,12.4,20.8,0,,37,9.6,24.1,1026.9,
2021-06-04,18.6,14.5,22.2,0,,66,8,20.4,1025.1,
2021-06-05,16.9,13.7,20.9,0,,20,10.1,29.6,1021.9,
2021-06-06,16.3,11.6,20.6,0,,343,10.4,27.8,1020.7,
2021-06-07,16.2,12.3,19.1,0,,327,10.7,29.6,1019.9,
2021-06-08,17.4,14.1,21.2,0,,348,12.3,29.6,1019.8,
2021-06-09,16.5,12.8,20,0,,322,9.3,27.8,1019.1,
2021-06-10,16.2,12.5,19.6,0,,317,10.8,29.6,1018.3,
2021-06-11,17.2,12.3,21.6,0,,300,9,25.9,1015.9,
2021-06-12,14.8,11.6,19,18,,255,12.8,33.3,1010.6,
2021-06-13,14.2,11,16.4,1,,301,17.3,46.3,1015.1,
2021-06-14,16.5,9.7,21.8,0,,250,8,25.9,1020.5,
2021-06-15,15,12,20.5,0,,295,13.1,27.8,1018,
2021-06-16,14.9,9.3,19.2,0,,323,7.5,20.4,1020.7,
2021-06-17,20.7,12.3,25.9,0,,144,9.9,25.9,1021.3,
2021-06-18,23.9,18.3,28.4,0,,162,12.3,29.6,1019.7,
2021-06-19,25.6,21.2,29.6,0,,162,11.7,29.6,1017,
2021-06-20,26.2,22.6,29.9,0,,166,14.9,35.2,1013.5,
2021-06-21,26.6,21.7,31.2,0,,157,13.5,37,1009.6,
2021-06-22,22.3,17.2,29.6,0,,164,12.2,33.3,1010.1,
2021-06-23,18.4,16.4,21.7,17,,341,9.6,24.1,1017.8,
2021-06-24,18.6,15.6,21.2,0,,15,7.5,27.8,1017.6,
2021-06-25,17.9,16.4,20.6,2.8,,332,8.6,25.9,1015.6,
2021-06-26,16.9,13.9,19.7,0,,314,8.1,25.9,1017.8,
2021-06-27,17.1,12.8,20.6,0,,290,9.9,25.9,1017.1,
2021-06-28,18.8,14.6,23,0,,326,7.7,22.2,1016.5,
2021-06-29,21.6,16,25.2,0,,64,7.2,20.4,1013.2,
2021-06-30,21.3,17.1,26,4.1,,120,8.4,25.9,1008.2,
2021-07-01,19.9,15.8,24.7,0,,201,13.4,35.2,1008.6,
2021-07-02,16.7,15.3,20.9,5.1,,286,10.7,27.8,1011.6,
2021-07-03,18.6,17,21.1,28.2,,316,9.2,29.6,1012.1,
2021-07-04,19.6,17.3,21.9,0,,345,8.7,22.2,1011.8,
2021-07-05,19.8,17.1,24,1,,56,5.4,18.5,1009.9,
2021-07-06,21.6,16.3,26,15.5,,196,9.9,22.2,1012.5,
2021-07-07,22.6,19.2,28.6,0,,125,11.4,35.2,1015.8,
2021-07-08,19,17,19.9,0,,9,13.5,31.5,1021.3,
2021-07-09,20.8,17.9,24.5,3.6,,140,11.6,31.5,1016.1,
2021-07-10,17.9,16.1,20.5,6.9,,196,17,38.9,1015.9,
2021-07-11,19.3,14.9,22.5,0,,6,9.2,24.1,1019.8,
2021-07-12,21.4,17,27.4,3,,31,9.8,24.1,1016.2,
2021-07-13,23.1,18.1,28.5,0,,97,8.1,24.1,1013,
2021-07-14,24.1,17.9,29.2,0,,109,6.8,22.2,1011.5,
2021-07-15,23.4,19,28,9.4,,175,11.2,29.6,1012.5,
2021-07-16,22.2,18.9,28.2,0,,308,7.8,25.9,1015.1,
2021-07-17,21.8,20,24.8,6.1,,337,10.7,31.5,1015.7,
2021-07-18,19.8,16.4,23.4,0,,299,10.4,37,1014.3,
2021-07-19,17.4,13.5,20.5,0,,290,10.9,27.8,1014.9,
2021-07-20,18.9,16.3,22.3,0,,328,9.2,24.1,1015.8,
2021-07-21,17.4,12.8,20.8,0,,291,12.9,35.2,1018.5,
2021-07-22,17.9,13.5,21.8,0,,276,8.6,27.8,1020.2,
2021-07-23,18.3,14.2,21.3,0,,299,8,20.4,1017.1,
2021-07-24,19.3,16.5,22.4,0,,9,8.3,25.9,1016.7,
2021-07-25,22.3,15.4,27.8,0,,103,10.4,33.3,1015.2,
2021-07-26,22.1,18.2,27.3,0,,110,9.6,27.8,1013.4,
2021-07-27,22,18.6,28.2,0,,188,9.8,24.1,1011,
2021-07-28,21.4,17,27.2,8.4,,219,9,27.8,1010.8,
2021-07-29,19.9,15.8,24.1,8.1,,244,12.4,33.3,1008.7,
2021-07-30,18.5,13,23,0,,235,17.7,53.7,1007.3,
2021-07-31,19,13,25.3,3,,207,11.1,37,1005.3,
2021-08-01,17.2,14,22,1,,225,14.7,31.5,1006.7,
2021-08-02,16.3,14.2,20.2,0.3,,254,12.5,35.2,1006.5,
2021-08-03,15.1,11.9,19.4,7.9,,251,12.8,33.3,1012.5,
2021-08-04,15.9,12.3,19,7.9,,6,6.5,22.2,1014.8,
2021-08-05,17.3,12.2,20.5,0,,30,8.9,29.6,1012.5,
2021-08-06,14.3,13.4,18.5,9.9,,22,15.5,40.8,1005.1,
2021-08-07,17.8,13.4,21.8,4.1,,287,9.3,29.6,1004.7,
2021-08-08,18,15.3,22.7,2.3,,210,11.6,25.9,1009.1,
2021-08-09,18.3,13.4,22.8,8.4,,204,12.6,29.6,1017,
2021-08-10,17.3,13.7,23.7,0,,179,10.1,25.9,1017.4,
2021-08-11,14.9,12.1,19.1,4.6,,240,9.6,27.8,1016.2,
2021-08-12,16.7,12.1,20.5,16.5,,290,10.4,31.5,1020.7,
2021-08-13,20.5,13.9,25.5,0,,173,9,25.9,1021.2,
2021-08-14,18.7,16.7,22,0,,271,10.8,27.8,1017.2,
2021-08-15,18.1,14.2,22.1,,,227,13.7,38.9,1013.1,
