date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2016-03-29,7.1,4.3,12.7,0,,184,12.6,,1007.1,
2016-03-30,8.4,4,13,2,,245,10.7,,1011.7,
2016-03-31,8.5,5.1,13.1,1,,252,9.3,,1012.9,
2016-04-01,5.6,2.6,9.1,5.6,,323,18.2,,1015.6,
2016-04-02,6.2,-0.1,12.1,2,,264,7.7,,1026.3,
2016-04-03,9.3,1.6,16.2,0,,132,12.6,,1020.4,
2016-04-04,13.9,6,21.1,0,,108,13.7,,1011.8,
2016-04-05,16.3,8.7,23.6,0,,110,10.7,,1006.9,
2016-04-06,11.9,9.2,19,0.3,,204,12.3,,1007.9,
2016-04-07,12.7,3.6,18.4,0,,165,7.6,,1011,
2016-04-08,10.5,7.8,16.2,0,,324,11.6,,1010.9,
2016-04-09,10.1,7,12.1,1,,17,21,,1007.6,
2016-04-10,8.8,7.3,10.8,5.6,,23,16.8,,1010,
2016-04-11,11.2,7.2,14.4,0.5,,27,14.1,,1014.3,
2016-04-12,11.9,8.7,16.2,2,,,6.5,,1011.9,
2016-04-13,12.3,9.7,16,0,,258,9.8,,1006.8,
2016-04-14,9.9,7.4,13,0,,328,12,,1005.7,
2016-04-15,9,2.5,14.1,0,,265,7.5,,1009.9,
2016-04-16,12.2,6.9,18.2,0.3,,165,9.3,,1007.2,
2016-04-17,13.3,6.5,22.3,0.5,,212,13.2,,1006.6,
2016-04-18,9.9,7.8,13.1,0,,275,14.7,,,
2016-04-19,8.4,6.1,12.2,0,,247,12.9,,1017.5,
2016-04-20,7.1,4.3,12.5,0,,280,19.5,,1020.7,
2016-04-21,8.7,0.4,14.7,2.3,,261,13.3,,1022,
2016-04-22,8.5,5.4,13.1,0,,272,18.6,,1013,
2016-04-23,9.3,2.9,14.1,0,,161,6.6,,1009,
2016-04-24,7.1,3.7,11.7,1,,287,16.7,,1004.7,
2016-04-25,6,2.2,9.7,0,,301,9.5,,1007,
2016-04-26,8.1,1.2,13.2,0,,212,8.1,,1005.1,
2016-04-27,6.4,4.1,11.4,0.3,,215,6.8,,1007.9,
2016-04-28,7.6,3.3,12.6,15.2,,204,8.5,,1014.7,
2016-04-29,9.4,4.4,14.3,0.3,,109,8.6,,1022.3,
2016-04-30,9.3,4.3,12.1,0,,74,10.7,,1022.8,
2016-05-01,11.3,8.4,14.5,0,,43,6.4,,1022.9,
2016-05-02,12.7,6.3,19,2,,15,9.4,,1022,
2016-05-03,14.6,8.2,19.4,1,,68,8.3,,1016.3,
2016-05-04,15,9.2,20.3,0.5,,347,9.3,,1018.7,
2016-05-05,16.1,7.6,21.2,1,,344,16.4,,1023.5,
2016-05-06,16.7,9.2,21,0,,9,11.7,,1021.3,
2016-05-07,16.1,9.2,20.6,0,,77,14.2,,1020.5,
2016-05-08,16.3,10.3,23.2,0.3,,63,11.7,,1021.2,
2016-05-09,16.2,8.8,21.2,0,,,11.3,,1022,
2016-05-10,17.4,10.2,22.7,0,,120,11.1,,1019.9,
2016-05-11,17.5,11.1,23,0.3,,98,7.6,,1013.6,
2016-05-12,18.2,10.8,24.1,0,,,11.9,,1006.2,
2016-05-13,17.4,12.2,23.4,0,,,12.1,,998.1,
2016-05-14,13.9,11.5,17.7,0.5,,357,14.9,,997.4,
2016-05-15,10.3,7.6,12.8,1,,264,17.1,,1008.2,
2016-05-16,8.4,4.8,11.3,0,,243,12,,1012.9,
2016-05-17,7.9,4.7,11.3,0.3,,245,11.3,,1013,
2016-05-18,10.3,6.6,15.1,2,,252,7.8,,1013.4,
2016-05-19,12.3,3.9,18.4,0,,133,7.1,,1014.1,
2016-05-20,15.2,6.6,22,0,,,8.2,,1015.7,
2016-05-21,17.4,12.1,22.5,0,,281,13.4,,1016.9,
2016-05-22,18.8,10.4,25.2,0,,,6.5,,1017.2,
2016-05-23,21.4,14.4,27.3,0,,112,17,,1012.5,
2016-05-24,21.6,14.2,25.8,0,,80,16.1,,1008.7,
2016-05-25,17.9,13.6,23.6,0.5,,6,9.2,,1009,
2016-05-26,17.3,12.1,24.1,0,,290,11,,1013.9,
2016-05-27,18.6,12.6,25.8,5.1,,,8.3,,1017.3,
2016-05-28,21.5,14.4,27.3,16.5,,114,11.4,,1015.7,
2016-05-29,23.2,15.1,27.8,0,,106,13.4,,1012.4,
2016-05-30,23.3,17.2,28.8,0.5,,100,17.8,,1009.7,
2016-05-31,20.5,16.6,24.1,1.3,,77,11.9,,1010.4,
2016-06-01,19.9,17.1,24.5,3,,94,13.5,,1012.8,
2016-06-02,20.8,15.8,25.2,1.5,,92,17.4,,1013.2,
2016-06-03,19.1,14.3,23.8,0,,117,9.9,,1013.2,
2016-06-04,19.3,11.8,26.2,0.5,,274,6.8,,1012.2,
2016-06-05,18.9,12.8,23.6,0,,340,17.3,,1014.9,
2016-06-06,15.1,10,19,0,,1,17.7,,1021.3,
2016-06-07,15,7.3,20.1,0,,,6.7,,1024.2,
2016-06-08,18.7,6.6,25.2,0,,204,7.1,,1017.3,
2016-06-09,16.6,13.2,22.1,0,,334,12.8,,1012.7,
2016-06-10,15.2,6.4,21.1,5.1,,217,12.2,,1008.5,
2016-06-11,13.8,8.3,18.1,0,,306,16.2,,1010.9,
2016-06-12,15.4,8.8,21,0,,79,9.3,,1012.9,
2016-06-13,18.4,9.5,23.3,0,,105,16.2,,1006.8,
2016-06-14,18.5,13.9,22.9,0,,99,17.1,,1002,
2016-06-15,18.4,14.1,23.7,0,,297,7.6,,1000.3,
2016-06-16,20.2,14.7,25.5,3,,212,10.7,,1005.6,
2016-06-17,21.6,17.4,30,0,,185,17.9,,1002.7,
2016-06-18,19.1,13.4,24.4,3.8,,235,10.5,,1014.7,
2016-06-19,22.3,12.4,27.6,0,,193,7.7,,1019.2,
2016-06-20,18.6,15.9,25.1,10.4,,47,12.5,,1018.2,
2016-06-21,18.9,14.3,24.3,6.6,,231,8.4,,1021.1,
2016-06-22,21.6,14.9,26.3,0,,,6.6,,1025.6,
2016-06-23,23.8,18.3,27.8,0,,,8.3,,1025.7,
2016-06-24,26.7,18.5,31.8,0,,114,10.4,,1020.8,
2016-06-25,27.7,22.6,33,0,,122,15.9,,1014.7,
2016-06-26,24,18.4,32.9,22.1,,183,11.4,,1012.6,
2016-06-27,20.5,15.8,24.4,0,,325,15.9,,1016.1,
2016-06-28,19.4,17,22.9,0.3,,314,6.8,,1016.7,
2016-06-29,21.5,13,28,0,,173,7.1,,1014.7,
2016-06-30,23.9,17.6,30.2,0,,173,6.9,,1014.3,
2016-07-01,22.8,17.9,28.1,2.5,,221,6.6,,1016.5,
2016-07-02,25,18.3,31.5,0,,160,10.1,,1013.9,
2016-07-03,17.4,14.9,29.8,0.3,,287,15.9,,1016.3,
2016-07-04,17.3,11.5,22.4,4.3,,271,13.5,,1019.1,
2016-07-05,18.6,8.9,24.4,0,,213,6.7,,1016.3,
2016-07-06,16.4,12.5,20.4,0,,248,18.8,,1008.8,
2016-07-07,15.3,12.9,19.2,4.8,,269,23.6,,1014.3,
2016-07-08,18.2,8.3,24.2,0.3,,237,8.9,,1017.5,
2016-07-09,18.7,16.6,22.2,0,,259,17.6,,1012.5,
2016-07-10,20.1,14.6,26,1,,242,10.8,,1015.7,
2016-07-11,24.2,17.4,32.1,0,,181,10.1,,1010,
2016-07-12,21.9,19.5,25.4,0,,213,8,,1010.7,
2016-07-13,20.3,18.5,23,35.3,,21,9.4,,1010.9,
2016-07-14,18.2,14.7,22.2,1.5,,110,17.3,,1005.6,
2016-07-15,16.3,12.4,20.7,0.5,,260,20,,1013.8,
2016-07-16,17.4,12,21.3,0,,312,8.7,,1021.7,
2016-07-17,18.4,15.4,21.5,0.5,,342,10.7,,1017.2,
2016-07-18,17.6,16,20.5,0,,300,14.9,,1015.9,
2016-07-19,17.6,14.3,22.1,0,,297,13.8,,1017.9,
2016-07-20,18.5,11.7,23.3,0,,319,13.8,,1018.3,
2016-07-21,19.3,11.8,24.8,0,,309,17.7,,1015.3,
2016-07-22,18.3,11.5,22.1,0,,311,12.9,,1016.4,
2016-07-23,21,17.8,25.5,0,,321,8.6,,1018.6,
2016-07-24,23.7,17.8,27.7,0,,71,8.3,,1019,
2016-07-25,24.8,19.9,29,0,,99,8.6,,1017.5,
2016-07-26,24.7,20.4,29.9,0.3,,,8,,1016.8,
2016-07-27,23.1,20,28.2,0,,86,9,,1016.4,
2016-07-28,22.5,18.8,27.1,1.8,,263,9.5,,1013.7,
2016-07-29,20.8,17.5,27.3,0.3,,,7.2,,1012.8,
2016-07-30,21.3,16.2,26.2,14.2,,200,6.4,,1012.4,
2016-07-31,22,17.6,27.8,0,,,5.6,,1012,
2016-08-01,20.1,18,24.4,5.3,,261,13.2,,1012.5,
2016-08-02,19.4,14.8,24,2,,257,8.7,,1016.9,
2016-08-03,19.3,14.2,23.3,0.3,,292,8.4,,1015.5,
2016-08-04,22.1,17.5,27.4,1,,179,6.5,,1013.5,
2016-08-05,24.4,18.2,30.5,0.3,,153,11.4,,1012,
2016-08-06,17.3,16.4,27.5,0,,269,13.4,,1019.6,
2016-08-07,17.4,13,22.8,1.5,,271,15.6,,1023.7,
2016-08-08,20.8,10,28.1,0,,172,8,,1019.6,
2016-08-09,18.5,15.5,24.3,20.1,,297,10.7,,1016.2,
2016-08-10,13.7,12.2,17.9,8.9,,299,7.7,,1017.6,
2016-08-11,13.6,10.1,18,0,,261,11.3,,1019.2,
2016-08-12,15.1,6.3,20.6,0,,,6.3,,1022.7,
2016-08-13,17.1,12.6,21.2,0,,185,6.3,,1021.5,
2016-08-14,19.5,17.1,23.2,0.3,,265,13.8,,1018.6,
2016-08-15,16.9,13.8,21,0,,281,12.2,,1020,
2016-08-16,15.9,12.5,20.4,0.3,,281,12.3,,1016.5,
2016-08-17,16.1,12.2,20.7,0,,,9,,1013.5,
2016-08-18,17.4,10.3,22.1,0,,175,7.6,,1011.2,
2016-08-19,19.7,14,26.3,0,,158,7.2,,1013,
2016-08-20,21.8,14.9,27.9,0,,141,8.7,,1016.2,
2016-08-21,20.2,18.2,28.3,16,,149,9.2,,1016.3,
2016-08-22,18.1,16.8,20.3,3,,301,14.6,,1021.5,
2016-08-23,19.1,13.7,24.2,0,,275,11,,1025.2,
2016-08-24,18.6,16.2,21,0,,322,10.4,,1026.2,
2016-08-25,19.4,13.2,24.7,0,,121,7.1,,1026.4,
2016-08-26,20.2,13,26.6,0,,139,9.9,,1024.2,
2016-08-27,21.2,13.1,29.4,0,,159,6.8,,1021.6,
2016-08-28,22.9,15.6,29.4,0,,149,6.9,,1017.8,
2016-08-29,22.3,16.7,29,0,,230,11.9,,1013.1,
2016-08-30,17.5,14.3,22.9,0,,283,16.4,,1020.9,
2016-08-31,16.8,9.9,23.1,0,,262,7.5,,1024.8,
2016-09-01,18.4,11.7,25,0,,156,8,,1021,
2016-09-02,18.8,13.4,25.1,0,,291,9.4,,1018.7,
2016-09-03,18,10,24.3,0,,,5.9,,1017.5,
2016-09-04,19.8,11.8,28.5,0.3,,,6.8,,1011.5,
2016-09-05,16.1,14.7,20.7,8.6,,295,12.5,,1011.1,
2016-09-06,19.2,13.8,22.9,1,,25,14.6,,1023.9,
2016-09-07,18.1,10.5,24.8,0,,,4.4,,1025.7,
2016-09-08,20.2,12.7,26.9,0,,156,4.8,,1018.1,
2016-09-09,21.8,13.5,29.1,0,,,6.2,,1016.3,
2016-09-10,21.7,16.1,29.3,0,,167,5.8,,1017.4,
2016-09-11,21.7,13.5,29.5,0,,,4.3,,1018.5,
2016-09-12,22.7,15.7,28.9,0,,,5.9,,1021.2,
2016-09-13,22.1,15.7,27,0,,66,9.8,,1020.5,
2016-09-14,18.8,12.7,23,0,,49,10.6,,1019.8,
2016-09-15,16.7,10.5,22.9,0,,115,6.6,,1019.5,
2016-09-16,18,9.9,24.5,0,,109,8.6,,1015.9,
2016-09-17,17.5,11.2,23.1,0,,85,15.6,,1014.3,
2016-09-18,14.3,9.2,18.3,0,,79,19.7,,1016.7,
2016-09-19,12.7,7.5,17.7,0,,53,17.3,,1016.8,
2016-09-20,11.4,5.1,15.2,0,,,7.5,,1016.8,
2016-09-21,11.7,6.6,15,0,,10,11.1,,1018.8,
2016-09-22,11.6,7.3,16.6,1,,299,12.3,,1020.4,
2016-09-23,11.6,7.1,16.5,0,,265,11.3,,1022,
2016-09-24,13,8.1,19.2,0.5,,272,10.5,,1023.4,
2016-09-25,12.4,6,17.7,0,,25,7.1,,1025.3,
2016-09-26,11,7.2,14.8,0,,95,12.8,,1026.3,
2016-09-27,10.7,4.6,16,0,,100,7.5,,1028.4,
2016-09-28,11.6,2.5,17,0,,169,6.7,,1023.1,
2016-09-29,18.6,14.8,22.9,0,,245,13.3,,1016.3,
2016-09-30,17.9,14.4,21.3,0,,245,10.2,,1013.1,
2016-10-01,15.4,12.4,17.2,0,,,7.8,,1014.9,
2016-10-02,17.2,9.5,22.6,0.3,,242,8.3,,1013,
2016-10-03,14.8,13.5,17.9,0,,46,14.7,,1016.9,
2016-10-04,11.6,6.4,15,22.6,,17,30.8,,1023.1,
2016-10-05,6.9,5,9.1,2.8,,358,26.4,,1018.2,
2016-10-06,7.2,4.7,10.2,20.8,,108,11.7,,1015.8,
2016-10-07,6.1,0.9,10.1,3.6,,319,8.1,,1018.1,
2016-10-08,7.2,5.3,9.5,2,,301,9.2,,1016.6,
2016-10-09,8.3,7.2,9.7,1.8,,249,5.6,,1020.3,
2016-10-10,7.7,6.3,8.7,0.5,,295,13.5,,1021.9,
2016-10-11,6.4,5.3,7.9,2.5,,75,17.6,,1021.4,
2016-10-12,6.9,6,7.7,1.8,,69,21.3,,1022.3,
2016-10-13,6.4,3.3,10.5,5.8,,67,17.1,,1024.8,
2016-10-14,5.9,-0.4,11,0,,102,15,,1026.4,
2016-10-15,4.3,1.9,6.2,0.5,,95,25.1,,1023.7,
2016-10-16,5.4,2.7,8.2,5.8,,100,23,,1029.8,
2016-10-17,6.5,1.9,10.2,0,,115,21.8,,1032.3,
2016-10-18,7.3,3.5,9.2,0.5,,124,13.2,,1025.6,
2016-10-19,8.3,6.3,10.3,1,,129,11.7,,1020.5,
2016-10-20,8.1,6.6,9.6,1,,120,16.7,,1019.6,
2016-10-21,6.7,5.8,7.2,5.8,,119,16.7,,1017,
2016-10-22,6.4,5.7,6.8,13.2,,131,10.3,,1016.3,
2016-10-23,6.3,3.6,8.7,1.8,,133,13.4,,1021.8,
2016-10-24,9.5,7.3,10.2,0,,112,15.3,,1021.2,
2016-10-25,10.6,8.8,12.6,3,,194,11.7,,1018.6,
2016-10-26,5.7,3.9,10,7.1,,283,9.2,,1028.1,
2016-10-27,5.4,2.6,9.1,0,,202,4.7,,1032.6,
2016-10-28,7.1,1.9,10.5,0.8,,204,12.6,,1027.4,
2016-10-29,6.4,3.6,10.7,2.3,,274,21.3,,1020.7,
2016-10-30,5.3,3.4,7.7,2,,286,21.7,,1020.6,
2016-10-31,6.2,3.6,8.2,0,,287,17.9,,1024.1,
2016-11-01,5.4,0.5,9.9,0.5,,,8.3,,1018.3,
2016-11-02,6.7,4.7,9.9,13.5,,265,17.7,,1005.4,
2016-11-03,3.7,2.8,5.7,3,,272,22.4,,1012.4,
2016-11-04,3.8,1.5,6.5,0,,213,9.5,,1019.5,
2016-11-05,4.2,1.4,6.3,0,,132,14.1,,1010.1,
2016-11-06,6.2,4.7,7.7,3.3,,258,9,,999.5,
2016-11-07,4.5,2.6,6.3,4.8,,259,8.1,,1002.9,
2016-11-08,1.5,-0.6,4.4,1.8,,164,8.4,,1011.9,
2016-11-09,1,-0.7,1.8,0,,35,10.8,,1009.5,
2016-11-10,1.2,-0.1,3.1,1.5,,172,11.7,,1010.4,
